ID,ARFFS,SEDE,DEPART,AÑO,MES,NOMCOM,NOMCIE,TIPPROD,PRODUC,DIMENS,UNID,PRECIO,OBSERV,RECURSO
39318,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39334,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39339,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39355,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39360,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39376,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39381,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39397,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39402,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39418,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39423,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39439,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,NOV,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39444,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,NOV,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
39460,ATFFS CAJAMARCA,CAJABAMBA,CAJAMARCA,2024,DIC,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,13.00,,MADERABLE
39465,ATFFS CAJAMARCA,CAJAMARCA,CAJAMARCA,2024,DIC,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,9.00,,MADERABLE
40203,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,ENE,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.63,,MADERABLE
40256,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,ENE,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.90,,MADERABLE
40315,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,FEB,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
40373,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,FEB,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
40443,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,MAR,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
40501,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
40571,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,ABR,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
40629,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
40699,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,MAY,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
40757,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
40827,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,JUN,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
40885,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
40955,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,JUL,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
41013,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
41083,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,AGO,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
41141,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
41211,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,SET,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.46,,MADERABLE
41269,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.05,,MADERABLE
41341,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,OCT,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.28,,MADERABLE
41402,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,3.98,,MADERABLE
41472,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,NOV,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.28,,MADERABLE
41533,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,NOV,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,3.98,,MADERABLE
41603,ATFFS SELVA CENTRAL,CHANCHAMAYO/SATIPO,JUNIN,2024,DIC,TORNILLO,S/D,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.28,,MADERABLE
41664,ATFFS SELVA CENTRAL,OXAPAMPA/PASCO,PASCO,2024,DIC,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,3.98,,MADERABLE
41699,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2024,OCT,TORNILLO,Cedrelinga catenaeformis,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,8.80,,MADERABLE
41730,ATFFS SIERRA CENTRAL,HUANCAYO,JUNIN,2024,DIC,TORNILLO,Cedrelinga catenaeformis,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,8.80,,MADERABLE
42401,GORE HUANUCO,HUANUCO,HUANUCO,2024,ENE,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,4.90,,MADERABLE
42402,GORE HUANUCO,HUANUCO,HUANUCO,2024,ENE,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.50,,MADERABLE
42403,GORE HUANUCO,HUANUCO,HUANUCO,2024,ENE,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.00,,MADERABLE
42436,GORE HUANUCO,HUANUCO,HUANUCO,2024,FEB,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,4.90,,MADERABLE
42437,GORE HUANUCO,HUANUCO,HUANUCO,2024,FEB,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.50,,MADERABLE
42438,GORE HUANUCO,HUANUCO,HUANUCO,2024,FEB,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.00,,MADERABLE
42471,GORE HUANUCO,HUANUCO,HUANUCO,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,4.90,,MADERABLE
42472,GORE HUANUCO,HUANUCO,HUANUCO,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.50,,MADERABLE
42473,GORE HUANUCO,HUANUCO,HUANUCO,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.00,,MADERABLE
43683,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,ENE,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43697,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,FEB,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43711,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43725,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43739,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43753,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43767,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43781,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
43795,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
43809,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,NOV,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
43823,GORE MADRE DE DIOS,TAMBOPATA,MADRE DE DIOS,2024,DIC,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
43837,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
43892,GORE SAN MARTIN,PICOTA - BELLAVISTA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
43893,GORE SAN MARTIN,PICOTA - BELLAVISTA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.00,,MADERABLE
43894,GORE SAN MARTIN,PICOTA - BELLAVISTA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.00,,MADERABLE
43970,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.50,,MADERABLE
44003,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
44014,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,"1"" x 6"" X 6´ a mas en espesor ( E ), acho (A) y largo (L)",PT,8.00,Costo de lugares Autorizados,MADERABLE
44015,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,"1"" x 5"" X 6´ a mas en el expsor ( E ) y largo (L).",PT,7.20,Costo de lugares Autorizados,MADERABLE
44016,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAR,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,"1"" x 1"" X 5´ a mas en el expsor ( E ) y ancho (A)",PT,6.50,Costo de lugares Autorizados,MADERABLE
44065,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
44066,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.00,,MADERABLE
44067,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.00,,MADERABLE
44111,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.50,,MADERABLE
44112,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,6.50,,MADERABLE
44113,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,6.00,,MADERABLE
44132,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,ABR,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
44212,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.50,,MADERABLE
44245,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
44300,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
44301,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,4.00,,MADERABLE
44302,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,4.00,,MADERABLE
44346,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.50,,MADERABLE
44347,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,6.50,,MADERABLE
44348,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,6.00,,MADERABLE
44367,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,MAY,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
44418,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
44419,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,4.00,,MADERABLE
44420,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,4.00,,MADERABLE
44463,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,JUN,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,LISTONES,,PT,3.50,,MADERABLE
44470,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
44471,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.00,,MADERABLE
44498,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
44499,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.50,,MADERABLE
44500,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.50,,MADERABLE
44526,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
44574,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
44584,GORE SAN MARTIN,SAN MARTIN,SAN MARTIN,2024,JUL,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,6.00,,MADERABLE
44624,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
44625,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.50,,MADERABLE
44626,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.50,,MADERABLE
44652,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,LISTONES,,PT,3.50,,MADERABLE
44653,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,AGO,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
44673,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
44681,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.50,,MADERABLE
44685,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,4.00,,MADERABLE
44722,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.60,,MADERABLE
44723,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.60,,MADERABLE
44724,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.60,,MADERABLE
44753,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,3.00,,MADERABLE
44805,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,SET,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.50,,MADERABLE
44824,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA CORTA,,PT,5.20,,MADERABLE
44825,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.20,,MADERABLE
44826,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.20,,MADERABLE
44861,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.00,,MADERABLE
44899,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
44900,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,4.50,,MADERABLE
44908,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
44911,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,OCT,TORNILLO,CEDRELINGA CATENIFORMIS (DUCKE) DUCKE,MADERA ASERRADA,MADERA CORTA,,PT,4.00,,MADERABLE
44925,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
44926,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis,MADERA ASERRADA,MADERA LARGO-ANGOSTA,,PT,5.50,,MADERABLE
44927,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis,MADERA ASERRADA,MADERA CORTA,,PT,5.50,,MADERABLE
44959,GORE SAN MARTIN,MARISCAL CACERES,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis,MADERA ASERRADA,MADERA COMERCIAL,,PT,4.00,,MADERABLE
45024,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
45030,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
45031,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,MADERA CORTA,,PT,4.00,,MADERABLE
45039,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,MADERA COMERCIAL,,PT,7.00,,MADERABLE
45042,GORE SAN MARTIN,MOYOBAMBA,SAN MARTIN,2024,NOV,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,MADERA CORTA,,PT,4.00,,MADERABLE
45048,GORE SAN MARTIN,TOCACHE,SAN MARTIN,2024,DIC,TORNILLO,Cedrelinga cateniformis (Ducke) Ducke,MADERA ASERRADA,LISTONES,,PT,3.50,,MADERABLE
45054,GORE SAN MARTIN,PICOTA,SAN MARTIN,2024,DIC,TORNILLO,Cedrelinga cateniformis,MADERA ASERRADA,MADERA COMERCIAL,,PT,5.50,,MADERABLE
